jd_no,工作名称,工作城市,工作类型,招聘人数,薪资,招聘开始时间,招聘结束时间,是否要求出差,工作年限,最低学历,工作描述
2c1321ac2e20c67134d9d67893567375,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
7af471cb62043d5ca34dd4c4a698cd49,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
db23b9ec57ae45b71fa25d158dfe24ce,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
1e962978e983ee28a731f0a4a5571ea8,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
1c512e518ed2bbf2dbc387ea9e9bae5c,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
bcda54f504fce2bf3abff1eb815a0ca6,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
0d787ccc1f9739757b7f8b2f9974eba8,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
a6dfd319125c6ec633ac9b48c2b960b0,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
57800c2ec0ae66b720dadca11d2cfddb,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
01ffc10eb7e0798c87b037bedba70419,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
f13961b1f2d38ee8045f9d3c14f580a7,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
3f8772c2fb4ef87fca71a94453fdc979,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
c22a55ca5b1a5dfa1480c252b117446e,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
2ca6f44b5f02ddd1c3fd17fec0dc9e32,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
70d2d8dc57aadc50bba1486aa4ac2412,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
d05d95bb010de78f2d596e6934b36d12,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
35febc62fa95526443fcf65a6ad14a62,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
7e65920571e9e040a25903fcebd5a3a5,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
327e056b914b2003eb41bcbcb864377e,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
f688e84897f9c7b2270970606f4401c2,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
702be27f019b3fc9fb2eaf28284216ca,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
03fac12d8aa67eca27241c63c6559dd4,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
ea1f797b20b962800103807af8a19539,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
2d0498391d964336369809a5290da8b5,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
0066cf48da5b8e3ff7fecc79c874eca9,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
11d63ed0322df551d3498c3305a516a2,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
02bd8a4067b8bc18b95200d1e54fd1d1,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
2d3077d53f4452cc0e30a5331fecb9df,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
21255d7a5ae96c848d92c870249cfc00,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
223b5fb2baec1a263e4a492565ea59bc,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
5f1bff0cc3cf761579c63763397e6940,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
002ab926368c4c46d94d9cac62dc4778,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
e6c3ca021d0f01cb798830981e263f28,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
0783b20a8ead18763c4590277aa46312,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
45be04c25b1bc5ea326dda9180689882,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
01d5caf2de3086b7508c12bd90df61ad,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
02a93722ffec72b015dddbe6a2e83d8e,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
2b1bc501ab3689fd484ca763f40ba0b3,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
9175698b9ed638c9047f7a8761c3ef26,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
1a5cedd59acc6772e4b88eaa4973df5d,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
704acf83062b1fe6704b28e894e05434,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
3f5f2b309d4a734f8cc5d2fda2bc1e80,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
c9b81470064cf9c70821f78fc30e8404,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
d0d284adcd9c988bd85d1567af26b77a,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
9ab5cd285040fd3bb08138b5bb65e16a,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
71f12ca7f4ebaa6397afac2223272608,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
0766decd2eb7011a9b0e0ea20d47201c,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
424727119be0fbfe3f5ed3105ad857a8,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
795c597614dbdcf8a5df885a0ed185a5,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
1efc70aca7932fb23396121df691a35d,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
573e50372edbf2791352bfad1aa56979,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
e56a2e6a6c6576c5f3494bf2ea6bb2c4,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
1fdb7c83b507783b04008fb5a3c3fc98,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
5f84dc63a0cf759d262a43a9b5909101,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
ce3e05c01cb31c03661da2a6a98b3baf,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
00726c352bf4d0026ccc03af8aacd97e,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
3f86551adb5d2bcce297f1025ab82fbe,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
bfb13272fec20e7afd53813bd9158d47,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
4a9d8e40014da3ff7d45835579d3fafb,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
4b7badf906b09fb4e64937e3b6a955c9,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
fcbd04c7c83fc80800d491ff861673bc,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
17a50c242b515c7d739be7203167e331,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
7d767928aa1e1c16fb82bdf4cb693a39,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
31bd00801790d0d81756c65119820945,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
77b25ed6c99f27e357d44a8f6703f71e,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
3dfae1f4ebcdd9f45c867810e5e08560,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
66bd0b82d8680908bbc30d06f5442c62,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
45d1ee4c1c3255ec66c569f66333770c,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
01f28b62c12918678c312c22b449c08e,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
799e1e8c14511cfd2fdaa0f05bec4890,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
b9b19ab79bd3ed14075593c05b15d83f,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
02af31a2a54149c044c9dcb0dfd145d7,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
4cd9e99c86beab7034997fbe713c188c,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
725136db08dafbb4ad61d444aeede08e,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
29624b0778ff5467d686a2c8fd2a3ae8,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
c565450c7b4eebcf0cd12848a9d9d65b,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
9cdcddb2123899408a1a9f5c105d6349,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
beeb942e3597ee171b72aaa43ded4259,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
2c750c489864e87886ee19d74aea1a8d,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text,dummy_text
